epoch,acc,loss,val_acc,val_loss
0,0.08738851509885434,6.3027663142512536,0.15699576193890954,5.501066497914021
1,0.16319401861576838,5.342792333225262,0.20733446151072105,4.916638092856664
2,0.19526614707236772,4.919009710962649,0.23864875399065708,4.6148898512216325
3,0.21589270384350281,4.672855294064783,0.2579445154393931,4.425224728103352
4,0.22906790376632086,4.510827541975427,0.27079191068052866,4.305529278827633
5,0.23930400436405627,4.386480491723054,0.278626650949118,4.216958579667873
6,0.24660523455779798,4.296331266275884,0.28721131597016436,4.145671332892968
7,0.25256166822482295,4.221953638421661,0.2920858269193617,4.097761733142118
8,0.2577484384720862,4.16122596222658,0.29530260944640885,4.055225772618691
9,0.2619118101053374,4.114902550327826,0.30152895844728406,4.014066963915172
10,0.2656311451482092,4.0681177802331625,0.3048049455604191,3.9934320606181495
11,0.2680141415085585,4.0337338187461675,0.3071780627312293,3.967199418802459
12,0.27041193908651184,4.00055050779236,0.31054779043946906,3.9413645494898613
13,0.2732918335332385,3.9740678557656253,0.31281236586828487,3.9250025953598597
14,0.2761801858189921,3.9488223267259346,0.3130837202225355,3.9140702898015944
15,0.2774129159669438,3.9275104818772544,0.3158762032138453,3.896406248568644
16,0.27930958653894333,3.9082518566093696,0.31657679081936513,3.8854937326005485
17,0.2804492804494065,3.8889744660720718,0.3183923981347845,3.879386715666494
18,0.28241784265893255,3.8739586752092308,0.3187032222135838,3.8661589365960594
19,0.28375629580562284,3.855518252490429,0.320814852461207,3.862912928306367
20,0.28547535174154626,3.8426342055234235,0.3212736880056672,3.8499357021358342
21,0.28572908693289795,3.8335124573222834,0.3241155081520012,3.8455576425516504
22,0.2875792393863423,3.818379201118007,0.3233606496750431,3.8349466819223315
23,0.2885688066409698,3.808408348807567,0.32518119070628826,3.8277293530566427
24,0.2896323799943299,3.795944124164928,0.3259656514758492,3.824293765815078
