epoch,acc,loss,val_acc,val_loss
0,0.11486380763438785,5.99706324738035,0.19169951699094034,5.056015127518115
1,0.20804805744577384,4.826732461528012,0.2552408393242009,4.410933999254858
2,0.25275619854008724,4.327742237626455,0.28933774736842655,4.101229948167437
3,0.28060363602607896,4.033738229185892,0.3085101659210739,3.9188565006800116
4,0.2984433345877869,3.8387558506816886,0.3237504132023517,3.808301804534303
5,0.31081503972969415,3.7016114075184765,0.3330405995490814,3.726292559736223
6,0.3216643337129676,3.597177794069309,0.3382851391591225,3.6744110496272584
7,0.3294878355115538,3.5136942899106103,0.344156260642,3.626884016723432
8,0.33708720455821833,3.446137970301386,0.34976589520198464,3.5979811599199594
9,0.34240084240134655,3.388162477221316,0.3528149314009496,3.5733070813808534
10,0.3478603779816161,3.337915949131081,0.3551633799932184,3.553155940294441
11,0.3527490093753894,3.296640240094026,0.3576203703274815,3.5324010986401393
12,0.3557642292590874,3.259221419882284,0.3602204384130499,3.5226583851707263
13,0.3586927562838739,3.2283800492001165,0.36130585582975844,3.515748992225949
14,0.36221121763277836,3.1976582970574214,0.363989797079662,3.4988245461727647
15,0.3649325275836341,3.1717452723038635,0.3650604133494809,3.488303401497039
16,0.36663043892035174,3.149871443942127,0.3679417032203637,3.480751702061215
17,0.36955473702512065,3.1262631819440543,0.3685830862389134,3.4761534056709884
18,0.37194407676411007,3.108160874432704,0.3697819791137362,3.474806452146608
19,0.37396338601271306,3.089670707596633,0.3705171027276848,3.466787270633132
20,0.3754942550119492,3.0723205253416266,0.37110914859179844,3.4686543625699375
21,0.3770568409118845,3.059961954791254,0.37122262404873646,3.460126537555066
22,0.37784976339306636,3.045354907157669,0.3723771134825965,3.45747501859762
23,0.3799071329203154,3.033485662555692,0.37280634673445384,3.4512570040106483
24,0.38189261080852555,3.0176850470057928,0.3742667265324636,3.454929876668168
